Phone timestamp;sensor timestamp [ns];X [G];Y [G];Z [G]
2022-04-25T11:40:13.214;704202009820065113;-1.1685001;-0.61800003;0.357
2022-04-25T11:40:13.234;704202009840289709;-1.1655;-0.621;0.3555
2022-04-25T11:40:13.255;704202009860514305;-1.164;-0.6135;0.357
2022-04-25T11:40:13.275;704202009880738901;-1.1565;-0.6045;0.354
2022-04-25T11:40:13.295;704202009900963497;-1.1595;-0.5985;0.3555
2022-04-25T11:40:13.315;704202009921188093;-1.1655;-0.60150003;0.357
2022-04-25T11:40:13.335;704202009941412689;-1.167;-0.6105;0.363
2022-04-25T11:40:13.356;704202009961637285;-1.1595;-0.612;0.3615
2022-04-25T11:40:13.376;704202009981861881;-1.158;-0.6135;0.3585
2022-04-25T11:40:13.396;704202010002086477;-1.164;-0.6135;0.3555
2022-04-25T11:40:13.416;704202010022311073;-1.1415;-0.606;0.354
2022-04-25T11:40:13.437;704202010042535669;-1.1415;-0.6045;0.36
2022-04-25T11:40:13.457;704202010062760265;-1.164;-0.612;0.3615
2022-04-25T11:40:13.477;704202010082984861;-1.167;-0.612;0.3585
2022-04-25T11:40:13.497;704202010103209457;-1.1715;-0.612;0.3555
2022-04-25T11:40:13.517;704202010123434053;-1.1685001;-0.612;0.354
2022-04-25T11:40:13.538;704202010143658649;-1.1655;-0.6135;0.351
2022-04-25T11:40:13.558;704202010163883245;-1.167;-0.612;0.3525
2022-04-25T11:40:13.578;704202010184107841;-1.1505;-0.6045;0.3555
2022-04-25T11:40:13.598;704202010204332437;-1.1505;-0.606;0.3555
2022-04-25T11:40:13.619;704202010224557033;-1.164;-0.6165;0.351
2022-04-25T11:40:13.639;704202010244781629;-1.158;-0.621;0.348
2022-04-25T11:40:13.659;704202010265006225;-1.1625;-0.6195;0.354
2022-04-25T11:40:13.679;704202010285230821;-1.1685001;-0.612;0.3555
2022-04-25T11:40:13.699;704202010305455417;-1.1655;-0.615;0.354
2022-04-25T11:40:13.720;704202010325680013;-1.1595;-0.6165;0.3555
2022-04-25T11:40:13.740;704202010345904609;-1.164;-0.6135;0.3585
2022-04-25T11:40:13.760;704202010366129205;-1.17;-0.612;0.357
2022-04-25T11:40:13.780;704202010386353801;-1.1655;-0.6135;0.357
2022-04-25T11:40:13.801;704202010406578397;-1.161;-0.6135;0.3555
2022-04-25T11:40:13.821;704202010426802993;-1.161;-0.6105;0.351
2022-04-25T11:40:13.841;704202010447027589;-1.161;-0.6105;0.3525
2022-04-25T11:40:13.861;704202010467252185;-1.1595;-0.612;0.351
2022-04-25T11:40:13.882;704202010487476781;-1.1625;-0.6165;0.354
2022-04-25T11:40:13.902;704202010507701377;-1.167;-0.6135;0.3525
2022-04-25T11:40:13.922;704202010527925973;-1.17;-0.6165;0.3525
2022-04-25T11:40:13.942;704202010548150569;-1.1655;-0.6165;0.3525
2022-04-25T11:40:13.962;704202010568375165;-1.164;-0.609;0.354
2022-04-25T11:40:13.983;704202010588599761;-1.167;-0.6105;0.3555
2022-04-25T11:40:14.003;704202010608824357;-1.167;-0.6195;0.354
2022-04-25T11:40:14.023;704202010629048953;-1.164;-0.61800003;0.3555
2022-04-25T11:40:14.043;704202010649273549;-1.158;-0.6135;0.3555
2022-04-25T11:40:14.064;704202010669498145;-1.1595;-0.6135;0.354
2022-04-25T11:40:14.084;704202010689722741;-1.167;-0.6105;0.3555
2022-04-25T11:40:14.104;704202010709947337;-1.164;-0.615;0.3525
2022-04-25T11:40:14.124;704202010730171933;-1.1625;-0.61800003;0.351
2022-04-25T11:40:14.144;704202010750396529;-1.164;-0.6135;0.354
2022-04-25T11:40:14.165;704202010770621125;-1.167;-0.609;0.354
